date,S,K,tau,r,q,price,expiry,days,moneyness,session
2026-04-08,674.27294921875,656.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,30.605,2026-05-22,44,0.027855105516387195,in
2026-04-08,674.27294921875,662.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,26.759999999999998,2026-05-22,44,0.01853919821563444,in
2026-04-08,674.27294921875,669.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,21.545,2026-05-22,44,0.007881837397234678,in
2026-04-08,674.27294921875,676.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,16.775,2026-05-22,44,-0.0025548088480029586,in
2026-04-08,674.27294921875,683.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,12.48,2026-05-22,44,-0.012777526766105418,in
2026-04-08,674.27294921875,690.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,8.735,2026-05-22,44,-0.022792827219202897,in
2026-04-08,674.27294921875,695.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,6.545,2026-05-22,44,-0.029823094649280575,in
2026-04-08,674.27294921875,705.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,3.38,2026-05-22,44,-0.043584469193262414,in
2026-04-08,674.27294921875,715.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,1.625,2026-05-22,44,-0.056960910183566436,in
2026-04-08,674.27294921875,730.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,0.56,2026-05-22,44,-0.07633842572773973,in
2026-04-08,674.27294921875,745.0,0.12054794520547946,0.035999999046325684,-0.0027646273593526782,0.255,2026-05-22,44,-0.09493563863255033,in
2026-04-08,674.27294921875,622.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,60.45,2026-05-29,51,0.08404011128416398,in
2026-04-08,674.27294921875,635.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,49.82,2026-05-29,51,0.061847164124015745,in
2026-04-08,674.27294921875,649.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,38.14,2026-05-29,51,0.038941370136748844,in
2026-04-08,674.27294921875,656.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,32.58,2026-05-29,51,0.027855105516387195,in
2026-04-08,674.27294921875,662.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,27.965000000000003,2026-05-29,51,0.01853919821563444,in
2026-04-08,674.27294921875,669.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,22.85,2026-05-29,51,0.007881837397234678,in
2026-04-08,674.27294921875,676.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,18.005000000000003,2026-05-29,51,-0.0025548088480029586,in
2026-04-08,674.27294921875,683.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,13.715,2026-05-29,51,-0.012777526766105418,in
2026-04-08,674.27294921875,690.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,9.875,2026-05-29,51,-0.022792827219202897,in
2026-04-08,674.27294921875,696.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,7.199999999999999,2026-05-29,51,-0.031217026984554596,in
2026-04-08,674.27294921875,703.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,4.695,2026-05-29,51,-0.04086351462482219,in
2026-04-08,674.27294921875,717.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,1.8050000000000002,2026-05-29,51,-0.05959142368375174,in
2026-04-08,674.27294921875,730.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,0.735,2026-05-29,51,-0.07633842572773973,in
2026-04-08,674.27294921875,745.0,0.13972602739726028,0.035999999046325684,-0.0014881261015351407,0.325,2026-05-29,51,-0.09493563863255033,in
2026-04-15,698.1414184570312,644.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,59.6,2026-05-15,30,0.08407052555439636,in
2026-04-15,698.1414184570312,658.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,47.195,2026-05-15,30,0.06100519522345175,in
2026-04-15,698.1414184570312,672.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,34.235,2026-05-15,30,0.03890092032296317,in
2026-04-15,698.1414184570312,679.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,28.9,2026-05-15,30,0.028190601556747054,in
2026-04-15,698.1414184570312,686.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,22.735,2026-05-15,30,0.01769886072453535,in
2026-04-15,698.1414184570312,693.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,17.5,2026-05-15,30,0.007419074252570346,in
2026-04-15,698.1414184570312,700.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,12.83,2026-05-15,30,-0.002655116489955357,in
2026-04-15,698.1414184570312,707.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,8.9,2026-05-15,30,-0.012529818306886492,in
2026-04-15,698.1414184570312,714.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,5.800000000000001,2026-05-15,30,-0.022210898519564076,in
2026-04-15,698.1414184570312,720.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,3.8099999999999996,2026-05-15,30,-0.03035914103190104,in
2026-04-15,698.1414184570312,730.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,1.72,2026-05-15,30,-0.04364189252461473,in
2026-04-15,698.1414184570312,740.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,0.735,2026-05-15,30,-0.056565650733741556,in
2026-04-15,698.1414184570312,755.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,0.245,2026-05-15,30,-0.07530937952711093,in
2026-04-15,698.1414184570312,770.0,0.0821917808219178,0.036119999885559084,-0.02295658081402123,0.11499999999999999,2026-05-15,30,-0.09332283317268669,in
2026-04-15,698.1414184570312,644.0,0.12054794520547946,0.036119999885559084,-0.015993141611035558,61.945,2026-05-29,44,0.08407052555439636,in
